3, 4.813201
3, 3.770809
3, 3.379837
4, 3.338473
4, 3.411759
4, 4.126609
4, 4.692664
4, 3.908721
4, 4.358601
6, 4.385100
6, 4.231572
6, 4.164241
6, 5.164969
6, 3.361934
6, 3.965968
6, 2.825137
6, 3.356516
6, 4.858446
6, 5.039494
6, 3.586572
6, 3.500143
6, 2.787149
6, 3.719503
6, 3.164317
6, 3.289103
6, 4.957066
6, 3.830561
6, 3.541934
6, 3.828799
6, 3.058153
6, 3.028300
6, 3.309396
6, 4.941751
6, 3.321521
6, 2.750527
6, 3.984043
6, 4.427697
6, 3.603623
6, 3.437674
4, 3.457210
4, 4.094106
4, 4.729017
4, 3.748306
4, 3.018791
4, 3.365962
5, 3.088835
5, 3.881675
5, 4.589096
5, 4.363164
5, 3.148984
5, 3.155868
5, 5.232409
5, 3.605302
5, 3.418333
5, 3.925481
6, 4.431433
6, 4.745113
6, 3.540508
6, 3.318765
6, 4.262992
6, 2.962853
6, 3.457166
6, 4.590447
6, 4.291794
6, 4.641218
6, 2.768628
6, 3.315388
6, 5.093859
6, 2.935353
6, 3.757300
6, 3.947531
6, 3.351477
6, 4.426748
6, 3.109855
6, 3.173058
6, 3.575947
6, 4.878965
6, 3.161614
6, 4.429955
6, 3.357157
6, 5.280417
6, 4.863199
6, 6.009734
6, 3.517812
6, 3.533200
3, 4.744196
3, 3.150794
3, 3.631157
5, 3.430991
5, 4.827406
5, 4.656825
5, 3.636205
5, 3.638194
5, 4.087913
5, 4.888087
5, 3.543134
5, 3.245859
5, 3.256593
6, 3.658005
6, 4.518672
6, 4.217025
6, 3.618232
6, 5.041835
6, 3.365383
6, 2.798053
6, 4.850175
6, 5.316550
6, 3.484494
6, 5.128314
6, 3.020414
6, 2.953591
6, 3.678342
6, 3.816556
5, 3.589471
5, 3.652793
5, 3.537680
5, 5.041150
5, 3.652752
5, 4.484851
5, 3.432972
5, 4.291240
5, 4.341815
5, 2.972995
5, 3.769775
5, 3.329054
5, 4.782466
5, 3.658353
5, 4.801854
5, 3.698520
5, 3.210515
5, 3.076134
5, 3.951577
5, 2.783002
6, 2.986285
6, 4.684464
6, 3.326169
6, 3.358124
6, 4.031241
6, 4.748105
6, 5.640789
6, 4.437668
6, 2.639811
6, 3.990038
6, 4.487873
6, 2.958530
6, 3.188322
6, 5.044809
